time,channel_0
1.861,32776.821642993054
1.862,32778.859634753426
1.863,32782.93561827417
1.864,32791.08758531565
1.865,32790.06858943546
1.866,32780.8976265138
1.867,32778.859634753426
1.868,32790.06858943546
1.869,32799.239552357125
1.870,32798.22055647694
1.871,32792.10658119583
1.872,32793.12557707602
1.873,32792.10658119583
1.874,32782.93561827417
1.875,32776.821642993054
1.876,32779.87863063361
1.877,32789.049593555275
1.878,32797.20156059675
1.879,32796.18256471657
1.880,32784.97361003453
1.881,32774.78365123268
1.882,32773.7646553525
1.883,32772.74565947231
1.884,32775.80264711287
1.885,32784.97361003453
1.886,32797.20156059675
1.887,32808.41051527879
1.888,32806.37252351842
1.889,32793.12557707602
1.890,32777.84063887324
1.891,32772.74565947231
1.892,32773.7646553525
1.893,32776.821642993054
1.894,32789.049593555275
1.895,32798.22055647694
1.896,32797.20156059675
1.897,32785.99260591472
1.898,32776.821642993054
1.899,32776.821642993054
1.900,32785.99260591472
1.901,32794.144572956204
1.902,32793.12557707602
1.903,32783.95461415435
1.904,32777.84063887324
1.905,32780.8976265138
1.906,32787.011601794904
1.907,32793.12557707602
1.908,32795.16356883638
1.909,32791.08758531565
1.910,32788.03059767509
1.911,32783.95461415435
1.912,32779.87863063361
1.913,32780.8976265138
1.914,32781.91662239398
1.915,32789.049593555275
1.916,32794.144572956204
1.917,32794.144572956204
1.918,32788.03059767509
1.919,32782.93561827417
1.920,32779.87863063361
1.921,32781.91662239398
1.922,32787.011601794904
1.923,32791.08758531565
1.924,32788.03059767509
1.925,32785.99260591472
1.926,32781.91662239398
1.927,32782.93561827417
1.928,32782.93561827417
1.929,32787.011601794904
1.930,32787.011601794904
1.931,32783.95461415435
1.932,32780.8976265138
1.933,32783.95461415435
1.934,32785.99260591472
1.935,32784.97361003453
1.936,32783.95461415435
1.937,32785.99260591472
1.938,32788.03059767509
1.939,32789.049593555275
1.940,32785.99260591472
1.941,32782.93561827417
1.942,32780.8976265138
1.943,32781.91662239398
1.944,32787.011601794904
1.945,32787.011601794904
1.946,32789.049593555275
1.947,32788.03059767509
1.948,32787.011601794904
1.949,32782.93561827417
1.950,32784.97361003453
1.951,32787.011601794904
1.952,32788.03059767509
1.953,32787.011601794904
1.954,32789.049593555275
1.955,32788.03059767509
1.956,32788.03059767509
1.957,32785.99260591472
1.958,32789.049593555275
1.959,32787.011601794904
1.960,32783.95461415435
1.961,32784.97361003453
1.962,32785.99260591472
1.963,32787.011601794904
1.964,32788.03059767509
1.965,32788.03059767509
1.966,32785.99260591472
1.967,32784.97361003453
1.968,32784.97361003453
1.969,32785.99260591472
1.970,32785.99260591472
1.971,32785.99260591472
1.972,32788.03059767509
1.973,32787.011601794904
1.974,32784.97361003453
1.975,32784.97361003453
1.976,32784.97361003453
1.977,32784.97361003453
1.978,32783.95461415435
1.979,32785.99260591472
1.980,32785.99260591472
1.981,32784.97361003453
1.982,32784.97361003453
1.983,32785.99260591472
1.984,32785.99260591472
1.985,32787.011601794904
1.986,32787.011601794904
1.987,32785.99260591472
1.988,32788.03059767509
1.989,32787.011601794904
1.990,32785.99260591472
1.991,32785.99260591472
1.992,32787.011601794904
1.993,32788.03059767509
1.994,32787.011601794904
1.995,32788.03059767509
1.996,32789.049593555275
1.997,32788.03059767509
1.998,32788.03059767509
1.999,32788.03059767509
2.000,32788.03059767509
2.001,32788.03059767509
2.002,32787.011601794904
2.003,32784.97361003453
2.004,32785.99260591472
2.005,32787.011601794904
2.006,32784.97361003453
2.007,32784.97361003453
2.008,32788.03059767509
2.009,32787.011601794904
2.010,32788.03059767509
2.011,32788.03059767509
2.012,32788.03059767509
2.013,32787.011601794904
2.014,32785.99260591472
2.015,32787.011601794904
2.016,32785.99260591472
2.017,32785.99260591472
2.018,32785.99260591472
2.019,32787.011601794904
2.020,32788.03059767509
2.021,32785.99260591472
2.022,32785.99260591472
2.023,32785.99260591472
2.024,32787.011601794904
2.025,32787.011601794904
2.026,32784.97361003453
2.027,32784.97361003453
2.028,32785.99260591472
2.029,32788.03059767509
2.030,32785.99260591472
2.031,32788.03059767509
2.032,32788.03059767509
2.033,32787.011601794904
2.034,32787.011601794904
2.035,32784.97361003453
2.036,32784.97361003453
2.037,32785.99260591472
2.038,32787.011601794904
2.039,32788.03059767509
2.040,32784.97361003453
2.041,32785.99260591472
2.042,32788.03059767509
2.043,32788.03059767509
2.044,32787.011601794904
2.045,32787.011601794904
2.046,32788.03059767509
2.047,32784.97361003453
2.048,32785.99260591472
2.049,32787.011601794904
2.050,32784.97361003453
2.051,32788.03059767509
2.052,32787.011601794904
2.053,32787.011601794904
2.054,32785.99260591472
2.055,32787.011601794904
2.056,32785.99260591472
2.057,32785.99260591472
2.058,32784.97361003453
2.059,32784.97361003453
2.060,32785.99260591472
2.061,32785.99260591472
2.062,32785.99260591472
2.063,32785.99260591472
2.064,32787.011601794904
2.065,32785.99260591472
2.066,32788.03059767509
2.067,32789.049593555275
2.068,32785.99260591472
2.069,32784.97361003453
2.070,32784.97361003453
2.071,32785.99260591472
2.072,32785.99260591472
2.073,32787.011601794904
2.074,32788.03059767509
2.075,32785.99260591472
2.076,32788.03059767509
2.077,32789.049593555275
2.078,32787.011601794904
2.079,32789.049593555275
2.080,32788.03059767509
2.081,32785.99260591472
2.082,32788.03059767509
2.083,32787.011601794904
2.084,32787.011601794904
2.085,32784.97361003453
2.086,32785.99260591472
2.087,32783.95461415435
2.088,32788.03059767509
2.089,32788.03059767509
2.090,32785.99260591472
2.091,32785.99260591472
2.092,32787.011601794904
2.093,32785.99260591472
2.094,32785.99260591472
2.095,32787.011601794904
2.096,32788.03059767509
2.097,32784.97361003453
2.098,32787.011601794904
2.099,32787.011601794904
2.100,32785.99260591472
2.101,32788.03059767509
2.102,32787.011601794904
2.103,32788.03059767509
2.104,32788.03059767509
2.105,32788.03059767509
2.106,32785.99260591472
2.107,32784.97361003453
2.108,32785.99260591472
2.109,32785.99260591472
2.110,32788.03059767509
2.111,32785.99260591472
2.112,32784.97361003453
2.113,32787.011601794904
2.114,32787.011601794904
2.115,32785.99260591472
2.116,32785.99260591472
2.117,32784.97361003453
2.118,32787.011601794904
2.119,32787.011601794904
2.120,32785.99260591472
2.121,32787.011601794904
2.122,32785.99260591472
2.123,32787.011601794904
2.124,32785.99260591472
2.125,32787.011601794904
2.126,32785.99260591472
2.127,32787.011601794904
2.128,32789.049593555275
2.129,32788.03059767509
2.130,32788.03059767509
2.131,32788.03059767509
2.132,32788.03059767509
2.133,32787.011601794904
2.134,32785.99260591472
2.135,32787.011601794904
2.136,32788.03059767509
2.137,32785.99260591472
2.138,32784.97361003453
2.139,32788.03059767509
2.140,32785.99260591472
2.141,32785.99260591472
2.142,32784.97361003453
2.143,32785.99260591472
2.144,32785.99260591472
2.145,32784.97361003453
2.146,32784.97361003453
2.147,32788.03059767509
2.148,32788.03059767509
2.149,32788.03059767509
2.150,32788.03059767509
2.151,32787.011601794904
2.152,32789.049593555275
2.153,32789.049593555275
2.154,32785.99260591472
2.155,32784.97361003453
2.156,32787.011601794904
2.157,32788.03059767509
2.158,32789.049593555275
2.159,32787.011601794904
2.160,32789.049593555275
2.161,32785.99260591472
2.162,32787.011601794904
2.163,32787.011601794904
2.164,32789.049593555275
2.165,32785.99260591472
2.166,32787.011601794904
2.167,32789.049593555275
2.168,32787.011601794904
2.169,32784.97361003453
2.170,32784.97361003453
2.171,32785.99260591472
2.172,32788.03059767509
2.173,32788.03059767509
2.174,32784.97361003453
2.175,32784.97361003453
2.176,32785.99260591472
2.177,32784.97361003453
2.178,32784.97361003453
2.179,32785.99260591472
2.180,32787.011601794904
2.181,32788.03059767509
2.182,32789.049593555275
2.183,32788.03059767509
2.184,32787.011601794904
2.185,32787.011601794904
2.186,32784.97361003453
2.187,32785.99260591472
2.188,32788.03059767509
2.189,32788.03059767509
2.190,32788.03059767509
2.191,32788.03059767509
2.192,32784.97361003453
2.193,32785.99260591472
2.194,32787.011601794904
2.195,32787.011601794904
2.196,32785.99260591472
2.197,32787.011601794904
2.198,32785.99260591472
2.199,32788.03059767509
2.200,32788.03059767509
2.201,32787.011601794904
2.202,32789.049593555275
2.203,32788.03059767509
2.204,32788.03059767509
2.205,32785.99260591472
2.206,32785.99260591472
2.207,32783.95461415435
2.208,32785.99260591472
2.209,32788.03059767509
2.210,32787.011601794904
2.211,32788.03059767509
2.212,32789.049593555275
2.213,32787.011601794904
2.214,32787.011601794904
2.215,32785.99260591472
2.216,32787.011601794904
2.217,32788.03059767509
2.218,32787.011601794904
2.219,32788.03059767509
2.220,32788.03059767509
2.221,32789.049593555275
2.222,32785.99260591472
2.223,32787.011601794904
2.224,32787.011601794904
2.225,32787.011601794904
2.226,32789.049593555275
2.227,32787.011601794904
2.228,32787.011601794904
2.229,32785.99260591472
2.230,32788.03059767509
2.231,32788.03059767509
2.232,32788.03059767509
2.233,32787.011601794904
2.234,32788.03059767509
2.235,32789.049593555275
2.236,32787.011601794904
2.237,32788.03059767509
2.238,32784.97361003453
2.239,32787.011601794904
2.240,32788.03059767509
2.241,32788.03059767509
2.242,32785.99260591472
2.243,32787.011601794904
2.244,32788.03059767509
2.245,32787.011601794904
2.246,32788.03059767509
2.247,32788.03059767509
2.248,32788.03059767509
2.249,32787.011601794904
2.250,32788.03059767509
2.251,32788.03059767509
2.252,32787.011601794904
2.253,32788.03059767509
2.254,32785.99260591472
2.255,32787.011601794904
2.256,32787.011601794904
2.257,32787.011601794904
2.258,32785.99260591472
2.259,32787.011601794904
2.260,32789.049593555275
2.261,32788.03059767509
2.262,32787.011601794904
2.263,32788.03059767509
2.264,32785.99260591472
2.265,32789.049593555275
2.266,32785.99260591472
2.267,32785.99260591472
2.268,32787.011601794904
2.269,32785.99260591472
2.270,32785.99260591472
2.271,32785.99260591472
2.272,32785.99260591472
2.273,32787.011601794904
2.274,32787.011601794904
2.275,32787.011601794904
2.276,32787.011601794904
2.277,32787.011601794904
2.278,32787.011601794904
2.279,32785.99260591472
2.280,32785.99260591472
2.281,32785.99260591472
2.282,32785.99260591472
2.283,32785.99260591472
2.284,32788.03059767509
2.285,32787.011601794904
2.286,32785.99260591472
2.287,32787.011601794904
2.288,32788.03059767509
2.289,32787.011601794904
2.290,32787.011601794904
2.291,32788.03059767509
2.292,32788.03059767509
2.293,32789.049593555275
2.294,32784.97361003453
2.295,32788.03059767509
2.296,32787.011601794904
2.297,32789.049593555275
2.298,32785.99260591472
2.299,32785.99260591472
2.300,32785.99260591472
2.301,32788.03059767509
2.302,32787.011601794904
2.303,32788.03059767509
2.304,32788.03059767509
2.305,32787.011601794904
2.306,32787.011601794904
2.307,32787.011601794904
2.308,32785.99260591472
2.309,32785.99260591472
2.310,32785.99260591472
2.311,32785.99260591472
2.312,32787.011601794904
2.313,32787.011601794904
2.314,32785.99260591472
2.315,32788.03059767509
2.316,32788.03059767509
2.317,32784.97361003453
2.318,32785.99260591472
2.319,32789.049593555275
2.320,32788.03059767509
2.321,32788.03059767509
2.322,32788.03059767509
2.323,32788.03059767509
2.324,32785.99260591472
2.325,32788.03059767509
2.326,32788.03059767509
2.327,32785.99260591472
2.328,32789.049593555275
2.329,32788.03059767509
2.330,32787.011601794904
2.331,32785.99260591472
2.332,32788.03059767509
2.333,32787.011601794904
2.334,32785.99260591472
2.335,32787.011601794904
2.336,32787.011601794904
2.337,32788.03059767509
2.338,32788.03059767509
2.339,32787.011601794904
2.340,32789.049593555275
2.341,32788.03059767509
2.342,32787.011601794904
2.343,32788.03059767509
2.344,32789.049593555275
2.345,32788.03059767509
2.346,32789.049593555275
2.347,32787.011601794904
2.348,32787.011601794904
2.349,32788.03059767509
2.350,32788.03059767509
2.351,32791.08758531565
2.352,32809.429511158974
2.353,32857.32231752767
2.354,32932.72801266136
2.355,33008.13370779506
2.356,33050.93153476283
2.357,33062.140489444864
2.358,33058.06450592412
2.359,33055.007518283564
2.360,33066.2164729656
2.361,33093.7293617306
2.362,33132.451205177626
2.363,33172.192044504845
2.364,33206.83790443114
2.365,33227.217822034836
2.366,33229.25581379521
2.367,33220.08485087354
2.368,33213.97087559243
2.369,33214.989871472615
2.370,33223.14183851409
2.371,33241.48376435743
2.372,33260.84468608094
2.373,33279.18661192427
2.374,33311.7944800902
2.375,33362.744274099445
2.376,33418.78904750962
2.377,33467.700849758505
2.378,33509.47968084609
2.379,33533.93558197053
2.380,33544.12554077238
2.381,33547.18252841294
2.382,33559.41047897515
2.383,33578.77140069867
2.384,33602.20830594293
2.385,33635.83516998903
2.386,33674.55701343606
2.387,33716.33584452365
2.388,33759.13367149142
2.389,33798.874510818634
2.390,33836.57735838548
2.391,33872.24221419196
2.392,33914.02104527954
2.393,33959.87585988787
2.394,34015.92063329805
2.395,34075.02239434878
2.396,34136.16214715988
2.397,34199.33989173135
2.398,34262.51763630282
2.399,34326.71437675448
2.400,34393.96810484669
2.401,34462.240828819085
2.402,34529.4945569113
2.403,34598.78627676388
2.404,34673.172976017384
2.405,34758.76862995293
2.406,34843.345288008284
2.407,34933.016925464566
2.408,35029.82153408215
2.409,35134.7781097412
2.410,35240.75368128045
2.411,35353.862223980985
2.412,35479.198717243744
2.413,35613.70617342817
2.414,35758.40358841444
2.415,35908.19598280164
2.416,36065.121348350134
2.417,36234.27466446085
2.418,36406.48496821211
2.419,36563.41033376061
2.420,36712.18373226762
2.421,36820.19729556723
2.422,36901.716965982036
2.423,36955.72374763184
2.424,36986.2936240374
2.425,37003.61655400054
2.426,37008.71153340147
2.427,37008.71153340147
2.428,37002.59755812035
2.429,36985.27462815721
2.430,36961.837722912955
2.431,36935.34383002814
2.432,36903.75495774241
2.433,36876.24206897741
2.434,36846.691188452045
2.435,36820.19729556723
2.436,36790.64641504187
2.437,36756.00055511558
2.438,36721.354695189286
2.439,36691.80381466392
2.440,36666.328917659295
2.441,36641.87301653485
2.442,36620.47410305097
2.443,36602.13217720764
2.444,36577.6762760832
2.445,36558.315354359685
2.446,36543.03041615691
2.447,36534.87844911543
2.448,36530.80246559469
2.449,36527.74547795413
2.450,36525.707486193765
2.451,36519.59351091265
2.452,36517.55551915228
2.453,36513.479535631544
2.454,36509.4035521108
2.455,36508.384556230616
2.456,36507.36556035043
2.457,36505.32756859006
2.458,36502.27058094951
2.459,36496.156605668395
2.460,36491.061626267474
2.461,36484.94765098636
2.462,36476.79568394488
2.463,36468.6437169034
2.464,36456.41576634118
2.465,36444.18781577896
2.466,36430.940869336555
2.467,36418.712918774334
2.468,36403.42798057156
2.469,36390.18103412916
2.470,36374.89609592638
2.471,36358.59216184342
2.472,36347.38320716139
2.473,36334.13626071898
2.474,36323.94630191713
2.475,36317.83232663602
2.476,36310.699355474724
2.477,36305.604376073796
2.478,36301.52839255306
2.479,36297.45240903232
2.480,36297.45240903232
2.481,36294.39542139176
2.482,36292.35742963139
2.483,36292.35742963139
2.484,36290.319437871025
2.485,36287.26245023047
2.486,36285.2244584701
2.487,36283.186466709725
2.488,36279.11048318899
2.489,36275.03449966825
2.490,36274.01550378806
2.491,36269.93952026732
2.492,36265.86353674658
2.493,36262.806549106026
2.494,36254.65458206455
2.495,36250.578598543805
2.496,36246.50261502306
2.497,36241.40763562214
2.498,36236.31265622121
2.499,36230.198680940106
2.500,36224.08470565899
2.501,36216.9517344977
2.502,36209.81876333641
2.503,36202.68579217511
2.504,36197.590812774186
2.505,36192.49583337326
2.506,36183.32487045159
2.507,36177.21089517049
2.508,36171.09691988937
2.509,36162.944952847894
2.510,36155.8119816866
2.511,36146.64101876493
2.512,36135.432064082896
2.513,36127.28009704142
2.514,36116.07114235938
2.515,36105.88118355753
2.516,36093.65323299531
2.517,36082.444278313276
2.518,36068.178335990684
2.519,36056.96938130865
2.520,36044.74143074643
2.521,36030.47548842384
2.522,36014.17155434088
2.523,36002.962599658844
2.524,35985.6396696957
2.525,35966.27874797218
2.526,35952.012805649596
2.527,35936.72786744682
2.528,35919.404937483676
2.529,35902.08200752053
2.530,35885.77807343757
2.531,35868.45514347442
2.532,35847.056229990536
2.533,35829.733300027394
2.534,35810.37237830387
2.535,35791.01145658036
2.536,35769.612543096475
2.537,35752.289613133325
2.538,35728.85270788908
2.539,35710.51078204574
2.540,35689.11186856186
2.541,35668.73195095816
2.542,35649.371029234644
2.543,35628.99111163094
2.544,35609.630189907424
2.545,35592.30725994428
2.546,35576.00332586132
2.547,35555.62340825762
2.548,35538.30047829447
2.549,35518.93955657096
2.550,35502.635622488
2.551,35486.33168840504
2.552,35467.98976256171
2.553,35453.723820239116
2.554,35436.400890275974
2.555,35418.05896443264
2.556,35401.75503034968
2.557,35388.508083907276
2.558,35374.242141584684
2.559,35357.93820750173
2.560,35342.65326929895
2.561,35328.38732697636
2.562,35311.064397013215
2.563,35296.79845469062
2.564,35280.49452060766
2.565,35266.228578285074
2.566,35256.038619483224
2.567,35243.810668921
2.568,35225.46874307767
2.569,35213.24079251545
2.570,35197.95585431268
2.571,35184.70890787027
2.572,35171.46196142786
2.573,35157.19601910527
2.574,35143.94907266287
2.575,35131.72112210065
2.576,35123.569155059165
2.577,35113.379196257316
2.578,35105.22722921584
2.579,35097.07526217436
2.580,35087.904299252696
2.581,35080.771328091396
2.582,35073.6383569301
2.583,35065.486389888625
2.584,35061.41040636788
2.585,35053.258439326404
2.586,35045.10647228492
2.587,35037.973501123626
2.588,35029.82153408215
2.589,35024.72655468122
2.590,35017.59358351993
2.591,35010.46061235863
2.592,35005.365632957706
2.593,34998.23266179641
2.594,34994.15667827567
2.595,34989.06169887474
2.596,34982.947723593636
2.597,34979.89073595308
2.598,34976.83374831252
2.599,34973.77676067197
2.600,34972.757764791786
2.601,34969.70077715123
2.602,34969.70077715123
2.603,34964.60579775031
2.604,34962.56780598994
2.605,34961.54881010975
2.606,34959.51081834938
2.607,34956.45383070882
2.608,34954.41583894845
2.609,34954.41583894845
2.610,34952.37784718809
2.611,34950.339855427716
2.612,34950.339855427716
2.613,34951.3588513079
2.614,34950.339855427716
2.615,34951.3588513079
2.616,34949.32085954753
2.617,34948.301863667344
2.618,34950.339855427716
2.619,34950.339855427716
2.620,34952.37784718809
2.621,34952.37784718809
2.622,34952.37784718809
2.623,34953.39684306827
2.624,34955.43483482864
2.625,34957.47282658901
2.626,34959.51081834938
2.627,34959.51081834938
2.628,34962.56780598994
2.629,34962.56780598994
2.630,34964.60579775031
2.631,34966.64378951067
2.632,34969.70077715123
2.633,34969.70077715123
2.634,34971.7387689116
2.635,34977.85274419271
2.636,34977.85274419271
2.637,34981.92872771345
2.638,34986.00471123419
2.639,34989.06169887474
2.640,34991.099690635114
2.641,34993.137682395485
2.642,34998.23266179641
2.643,35003.327641197335
2.644,35006.38462883789
2.645,35010.46061235863
2.646,35014.53659587937
2.647,35020.650571160484
2.648,35023.707558801034
2.649,35029.82153408215
2.650,35031.85952584252
2.651,35038.99249700381
2.652,35045.10647228492
2.653,35050.20145168585
2.654,35056.315426966954
2.655,35062.42940224807
2.656,35070.581369289546
2.657,35076.69534457066
2.658,35080.771328091396
2.659,35089.94229101306
2.660,35097.07526217436
2.661,35101.151245695095
2.662,35110.322208616766
2.663,35116.43618389787
2.664,35120.512167418616
2.665,35128.664134460094
2.666,35134.7781097412
2.667,35143.94907266287
2.668,35148.02505618361
2.669,35153.120035584536
2.670,35162.2909985062
2.671,35166.36698202694
2.672,35175.537944948606
2.673,35175.537944948606
2.674,35183.689911990085
2.675,35188.78489139101
2.676,35193.879870791934
2.677,35199.99384607305
2.678,35204.069829593784
2.679,35210.1838048749
2.680,35213.24079251545
2.681,35217.31677603619
2.682,35222.41175543712
2.683,35225.46874307767
2.684,35231.58271835878
2.685,35235.65870187952
2.686,35240.75368128045
2.687,35243.810668921
2.688,35248.905648321925
2.689,35248.905648321925
2.690,35251.96263596248
2.691,35256.038619483224
2.692,35262.15259476433
2.693,35264.1905865247
2.694,35268.26657004544
2.695,35273.36154944637
2.696,35278.456528847295
2.697,35281.513516487845
2.698,35284.5705041284
2.699,35289.66548352933
2.700,35293.741467050066
2.701,35297.81745057081
2.702,35303.931425851915
2.703,35311.064397013215
2.704,35314.121384653765
2.705,35321.254355815065
2.706,35324.31134345562
2.707,35328.38732697636
2.708,35333.482306377286
2.709,35338.57728577821
2.710,35341.634273418764
2.711,35344.69126105932
2.712,35349.78624046024
2.713,35352.8432281008
2.714,35356.91921162154
2.715,35357.93820750173
2.716,35358.957203381906
2.717,35362.01419102246
2.718,35365.07117866302
2.719,35368.12816630358
2.720,35371.18515394413
2.721,35370.16615806394
2.722,35372.20414982431
2.723,35373.2231457045
2.724,35374.242141584684
2.725,35376.280133345055
2.726,35376.280133345055
2.727,35378.31812510543
2.728,35378.31812510543
2.729,35376.280133345055
2.730,35376.280133345055
2.731,35378.31812510543
2.732,35378.31812510543
2.733,35376.280133345055
2.734,35377.29912922524
2.735,35376.280133345055
2.736,35378.31812510543
2.737,35375.26113746487
2.738,35372.20414982431
2.739,35372.20414982431
2.740,35372.20414982431
2.741,35372.20414982431
2.742,35368.12816630358
2.743,35364.052182782834
2.744,35363.03318690265
2.745,35359.97619926209
2.746,35356.91921162154
2.747,35352.8432281008
2.748,35348.767244580056
2.749,35345.71025693951
2.750,35341.634273418764
2.751,35336.539294017835
2.752,35341.634273418764
2.753,35350.80523634043
2.754,35364.052182782834
2.755,35386.470092146905
2.756,35431.305910875046
2.757,35481.236709004115
2.758,35527.091523612435
2.759,35547.47144121614
2.760,35555.62340825762
2.761,35528.11051949262
2.762,35479.198717243744
2.763,35449.64783671837
2.764,35453.723820239116
2.765,35450.66683259856
2.766,35443.53386143727
2.767,35432.32490675523
2.768,35420.09695619301
2.769,35408.888001510975
2.770,35397.67904682894
2.771,35404.81201799023
2.772,35426.21093147412
2.773,35455.76181199949
2.774,35474.103737842815
2.775,35477.16072548337
2.776,35475.122733723
2.777,35481.236709004115
2.778,35489.38867604559
2.779,35500.59763072763
2.780,35503.654618368186
2.781,35494.483655446515
2.782,35481.236709004115
2.783,35465.95177080134
2.784,35456.78080787967
2.785,35460.85679140041
2.786,35464.93277492115
2.787,35465.95177080134
2.788,35464.93277492115
2.789,35466.97076668152
2.790,35469.008758441894
2.791,35469.008758441894
2.792,35472.065746082444
2.793,35472.065746082444
2.794,35473.08474196263
2.795,35472.065746082444
2.796,35476.14172960319
2.797,35475.122733723
2.798,35476.14172960319
2.799,35479.198717243744
2.800,35483.27470076448
2.801,35483.27470076448
2.802,35487.35068428522
2.803,35494.483655446515
2.804,35501.616626607814
2.805,35502.635622488
2.806,35507.73060188892
2.807,35525.05353185207
2.808,35550.52842885669
2.809,35586.19328466317
2.810,35614.72516930835
2.811,35633.06709515168
2.812,35634.086091031866
2.813,35641.21906219316
2.814,35660.57998391668
2.815,35698.28283148352
2.816,35753.30860901351
2.817,35823.61932474628
2.818,35893.93004047905
2.819,35960.164772691074
2.820,36011.11456670032
2.821,36057.988377188834
2.822,36103.84319179716
2.823,36155.8119816866
2.824,36212.87575097696
2.825,36265.86353674658
2.826,36308.66136371435
2.827,36342.28822776046
2.828,36364.70613712453
2.829,36378.97207944712
2.830,36395.27601353008
2.831,36404.44697645174
2.832,36409.54195585267
2.833,36408.522959972484
2.834,36395.27601353008
2.835,36379.99107532731
2.836,36358.59216184342
2.837,36335.155256599166
2.838,36310.699355474724
2.839,36286.24345435028
2.840,36257.7115697051
2.841,36226.12269741936
2.842,36190.457841612886
2.843,36151.73599816586
2.844,36109.957167078275
2.845,36071.23532363124
2.846,36036.58946370495
2.847,35999.90561201829
2.848,35960.164772691074
2.849,35922.461925124226
2.850,35883.7400816772
2.851,35853.17020527164
2.852,35818.52434534536
2.853,35784.89748129925
2.854,35753.30860901351
2.855,35724.776724368334
2.856,35700.32082324389
2.857,35677.90291387982
2.858,35654.466008635565
2.859,35633.06709515168
2.860,35611.668181667796
2.861,35594.345251704646
2.862,35579.060313501875
2.863,35561.737383538726
2.864,35544.414453575584
2.865,35530.14851125299
2.866,35516.901564810585
2.867,35508.74959776911
2.868,35495.5026513267
2.869,35488.36968016541
2.870,35479.198717243744
2.871,35472.065746082444
2.872,35469.008758441894
2.873,35463.913779040966
2.874,35460.85679140041
2.875,35453.723820239116
2.876,35455.76181199949
2.877,35454.7428161193
2.878,35454.7428161193
2.879,35457.79980375986
2.880,35458.818799640045
2.881,35460.85679140041
2.882,35465.95177080134
2.883,35472.065746082444
2.884,35478.17972136356
2.885,35482.255704884294
2.886,35489.38867604559
2.887,35497.54064308707
2.888,35502.635622488
2.889,35511.806585409664
2.890,35518.93955657096
2.891,35526.072527732256
2.892,35536.262486534106
2.893,35541.35746593503
2.894,35551.54742473688
2.895,35560.71838765854
2.896,35567.85135881984
2.897,35574.98432998113
2.898,35583.13629702261
2.899,35588.23127642354
2.900,35597.4022393452
2.901,35602.49721874613
2.902,35606.57320226687
2.903,35608.61119402724
2.904,35616.76316106872
2.905,35622.87713634983
2.906,35624.9151281102
2.907,35628.99111163094
2.908,35631.02910339131
2.909,35636.12408279224
2.910,35637.14307867242
2.911,35639.181070432795
2.912,35641.21906219316
2.913,35644.276049833716
2.914,35644.276049833716
2.915,35646.31404159409
2.916,35650.39002511483
2.917,35649.371029234644
2.918,35649.371029234644
2.919,35648.35203335446
2.920,35652.428016875194
2.921,35651.40902099501
2.922,35651.40902099501
2.923,35653.44701275538
2.924,35652.428016875194
2.925,35651.40902099501
2.926,35653.44701275538
2.927,35651.40902099501
2.928,35653.44701275538
2.929,35655.48500451575
2.930,35652.428016875194
2.931,35656.50400039594
2.932,35656.50400039594
2.933,35655.48500451575
2.934,35657.52299627612
2.935,35659.560988036494
2.936,35658.54199215631
2.937,35658.54199215631
2.938,35658.54199215631
2.939,35656.50400039594
2.940,35654.466008635565
2.941,35653.44701275538
2.942,35654.466008635565
2.943,35654.466008635565
2.944,35655.48500451575
2.945,35652.428016875194
2.946,35650.39002511483
2.947,35651.40902099501
2.948,35648.35203335446
2.949,35647.33303747427
2.950,35647.33303747427
2.951,35645.2950457139
2.952,35644.276049833716
2.953,35642.238058073344
2.954,35642.238058073344
2.955,35638.16207455261
2.956,35637.14307867242
2.957,35633.06709515168
2.958,35633.06709515168
2.959,35630.01010751112
2.960,35627.97211575075
2.961,35623.89613223002
2.962,35619.820148709274
2.963,35618.80115282909
2.964,35617.7821569489
2.965,35613.70617342817
2.966,35610.64918578761
2.967,35608.61119402724
2.968,35605.55420638668
2.969,35604.5352105065
2.970,35599.440231105575
2.971,35594.345251704646
2.972,35592.30725994428
2.973,35587.212280543354
2.974,35583.13629702261
2.975,35579.060313501875
2.976,35574.98432998113
2.977,35569.88935058021
2.978,35566.832362939655
2.979,35560.71838765854
2.980,35555.62340825762
2.981,35548.49043709633
2.982,35543.3954576954
2.983,35537.28148241429
2.984,35533.20549889355
2.985,35527.091523612435
2.986,35520.97754833133
2.987,35514.86357305022
2.988,35509.76859364929
2.989,35505.69261012855
2.990,35496.521647206886
2.991,35488.36968016541
2.992,35484.293696644665
2.993,35478.17972136356
2.994,35472.065746082444
2.995,35467.98976256171
2.996,35457.79980375986
2.997,35453.723820239116
2.998,35450.66683259856
2.999,35444.55285731745
3.000,35438.43888203634
3.001,35435.38189439579
3.002,35428.24892323449
3.003,35423.15394383357
3.004,35419.077960312825
3.005,35412.96398503172
3.006,35408.888001510975
3.007,35404.81201799023
3.008,35402.77402622987
3.009,35396.660050948754
3.010,35389.52707978746
3.011,35385.45109626672
3.012,35380.3561168658
3.013,35375.26113746487
3.014,35370.16615806394
3.015,35369.14716218376
3.016,35363.03318690265
3.017,35357.93820750173
3.018,35353.862223980985
3.019,35350.80523634043
3.020,35345.71025693951
3.021,35343.672265179135
3.022,35341.634273418764
3.023,35337.55828989802
3.024,35332.4633104971
3.025,35329.40632285654
3.026,35327.36833109617
