time,CH0_hat1,CH1_hat1,CH2_hat1,CH0_hat2,CH1_hat2,CH2_hat2
1.8080,31694,31577,31625,33492,33385,33451
1.8090,31717,31593,31640,33557,33452,33521
1.8100,31731,31610,31655,33638,33534,33623
1.8110,31748,31622,31667,33718,33609,33695
1.8120,31758,31637,31678,33775,33663,33747
1.8130,31774,31647,31680,33846,33732,33808
1.8140,31775,31650,31677,33887,33767,33830
1.8150,31751,31634,31657,33909,33787,33837
1.8160,31746,31631,31653,33894,33768,33808
1.8170,31734,31616,31627,33854,33726,33749
1.8180,31715,31597,31611,33804,33677,33696
1.8190,31699,31581,31595,33742,33612,33619
1.8200,31684,31569,31573,33658,33526,33522
1.8210,31666,31553,31559,33581,33454,33456
1.8220,31669,31554,31566,33517,33395,33397
1.8230,31652,31540,31560,33459,33338,33339
1.8240,31654,31536,31561,33406,33296,33317
1.8250,31662,31543,31570,33396,33280,33304
1.8260,31666,31553,31580,33393,33289,33334
1.8270,31677,31560,31596,33440,33336,33391
1.8280,31700,31579,31623,33491,33386,33456
1.8290,31716,31594,31642,33558,33453,33522
1.8300,31746,31624,31667,33633,33532,33623
1.8310,31748,31627,31669,33732,33622,33704
1.8320,31758,31636,31672,33781,33671,33749
1.8330,31766,31644,31678,33845,33735,33810
1.8340,31763,31643,31676,33869,33755,33821
1.8350,31755,31636,31653,33900,33777,33835
1.8360,31744,31630,31655,33894,33767,33811
1.8370,31736,31617,31630,33854,33722,33748
1.8380,31714,31601,31609,33805,33677,33691
1.8390,31705,31591,31607,33743,33616,33627
1.8400,31694,31580,31590,33659,33529,33522
1.8410,31679,31563,31567,33577,33450,33453
1.8420,31649,31536,31554,33515,33394,33393
1.8430,31645,31527,31550,33452,33331,33330
1.8440,31643,31527,31550,33413,33301,33315
1.8450,31652,31535,31565,33395,33282,33310
1.8460,31665,31548,31581,33410,33298,33332
1.8470,31681,31562,31594,33437,33340,33399
1.8480,31698,31579,31618,33491,33385,33455
1.8490,31718,31595,31637,33556,33452,33525
1.8500,31727,31605,31653,33649,33546,33625
1.8510,31751,31626,31668,33715,33610,33700
1.8520,31753,31635,31666,33789,33678,33754
1.8530,31758,31638,31675,33839,33732,33810
1.8540,31764,31643,31675,33884,33763,33827
1.8550,31761,31637,31664,33895,33773,33835
1.8560,31747,31627,31643,33899,33770,33811
1.8570,31752,31632,31648,33861,33728,33752
1.8580,31714,31597,31607,33816,33683,33697
1.8590,31697,31583,31603,33746,33619,33622
1.8600,31690,31571,31585,33659,33529,33531
1.8610,31675,31558,31568,33577,33449,33443
1.8620,31666,31548,31558,33515,33395,33398
1.8630,31653,31538,31553,33452,33332,33333
1.8640,31653,31540,31557,33416,33302,33318
1.8650,31666,31553,31580,33393,33283,33317
1.8660,31666,31555,31590,33414,33302,33340
1.8670,31682,31563,31599,33436,33337,33400
1.8680,31702,31583,31625,33494,33390,33453
1.8690,31717,31596,31638,33555,33451,33526
1.8700,31744,31622,31666,33641,33539,33622
1.8710,31747,31626,31666,33724,33615,33697
1.8720,31761,31639,31680,33786,33674,33752
1.8730,31762,31643,31681,33846,33732,33807
1.8740,31766,31646,31677,33889,33769,33833
1.8750,31762,31640,31663,33901,33781,33843
1.8760,31755,31634,31653,33897,33767,33813
1.8770,31739,31622,31634,33861,33726,33749
1.8780,31720,31603,31620,33808,33680,33696
1.8790,31704,31586,31592,33742,33613,33621
1.8800,31690,31574,31584,33660,33527,33527
1.8810,31669,31560,31571,33587,33456,33449
1.8820,31665,31550,31566,33502,33387,33397
1.8830,31658,31543,31561,33469,33340,33336
1.8840,31672,31550,31570,33406,33298,33317
1.8850,31661,31547,31579,33398,33287,33311
1.8860,31673,31556,31580,33401,33298,33336
1.8870,31685,31568,31607,33437,33335,33398
1.8880,31699,31580,31621,33490,33387,33450
1.8890,31723,31601,31644,33556,33453,33530
1.8900,31735,31612,31651,33634,33534,33621
1.8910,31751,31633,31673,33724,33613,33699
1.8920,31771,31646,31680,33790,33676,33751
1.8930,31763,31644,31684,33852,33737,33817
1.8940,31769,31644,31674,33886,33765,33837
1.8950,31762,31643,31668,33905,33785,33838
1.8960,31751,31631,31645,33894,33766,33808
1.8970,31735,31616,31634,33860,33731,33753
1.8980,31721,31603,31618,33804,33681,33695
1.8990,31707,31590,31597,33751,33620,33624
1.9000,31699,31583,31591,33661,33530,33527
1.9010,31675,31562,31573,33594,33464,33457
1.9020,31662,31546,31564,33511,33394,33395
1.9030,31654,31537,31551,33458,33336,33339
1.9040,31650,31536,31566,33409,33298,33312
1.9050,31660,31542,31571,33399,33290,33315
1.9060,31671,31553,31588,33406,33301,33336
1.9070,31684,31565,31603,33442,33341,33403
1.9080,31701,31583,31625,33501,33395,33458
1.9090,31723,31602,31639,33562,33461,33537
1.9100,31738,31615,31657,33647,33543,33630
1.9110,31758,31633,31667,33721,33613,33697
1.9120,31756,31638,31677,33789,33676,33750
1.9130,31763,31645,31673,33847,33734,33814
1.9140,31763,31645,31673,33884,33764,33830
1.9150,31756,31637,31661,33895,33778,33838
1.9160,31750,31632,31657,33900,33772,33812
1.9170,31740,31620,31634,33849,33724,33754
1.9180,31721,31607,31614,33812,33680,33699
1.9190,31707,31588,31593,33749,33619,33626
1.9200,31683,31574,31581,33672,33536,33527
1.9210,31672,31556,31567,33577,33454,33456
1.9220,31660,31544,31560,33517,33397,33397
1.9230,31652,31538,31555,33452,33330,33333
1.9240,31652,31537,31566,33415,33300,33323
1.9250,31664,31544,31570,33401,33290,33313
1.9260,31673,31555,31579,33408,33302,33339
1.9270,31700,31581,31610,33441,33340,33394
1.9280,31703,31586,31627,33508,33400,33463
1.9290,31719,31597,31637,33556,33457,33537
1.9300,31732,31617,31662,33640,33538,33627
1.9310,31750,31624,31667,33710,33606,33693
1.9320,31756,31633,31670,33788,33676,33752
1.9330,31763,31643,31680,33843,33732,33815
1.9340,31765,31642,31671,33889,33765,33832
1.9350,31763,31643,31663,33902,33779,33840
1.9360,31744,31628,31645,33908,33780,33817
1.9370,31732,31616,31633,33859,33728,33754
1.9380,31719,31602,31618,33809,33681,33704
1.9390,31698,31583,31588,33749,33614,33620
1.9400,31684,31572,31584,33658,33528,33526
1.9410,31671,31555,31561,33581,33454,33453
1.9420,31654,31541,31556,33516,33395,33401
1.9430,31660,31541,31560,33457,33333,33337
1.9440,31656,31542,31566,33420,33305,33321
1.9450,31652,31537,31571,33397,33285,33309
1.9460,31675,31553,31585,33405,33297,33334
1.9470,31683,31564,31597,33442,33339,33398
1.9480,31697,31577,31623,33493,33390,33455
1.9490,31716,31595,31635,33560,33456,33531
1.9500,31732,31610,31656,33634,33533,33622
1.9510,31745,31625,31662,33725,33618,33697
1.9520,31756,31636,31678,33781,33667,33753
1.9530,31768,31644,31675,33854,33737,33811
1.9540,31778,31651,31679,33886,33767,33831
1.9550,31754,31636,31663,33908,33787,33841
1.9560,31750,31630,31652,33899,33772,33814
1.9570,31740,31620,31636,33863,33732,33754
1.9580,31718,31604,31615,33798,33674,33698
1.9590,31703,31586,31593,33750,33618,33620
1.9600,31687,31572,31585,33661,33528,33521
1.9610,31671,31557,31567,33584,33455,33451
1.9620,31672,31554,31563,33516,33394,33396
1.9630,31646,31538,31550,33463,33340,33338
1.9640,31646,31538,31563,33415,33299,33320
1.9650,31663,31544,31570,33399,33286,33316
1.9660,31667,31550,31582,33400,33294,33333
1.9670,31681,31561,31597,33444,33340,33399
1.9680,31695,31581,31631,33496,33391,33454
1.9690,31717,31595,31636,33556,33454,33529
1.9700,31743,31622,31666,33645,33540,33626
1.9710,31746,31630,31671,33728,33620,33708
1.9720,31761,31641,31678,33787,33676,33752
1.9730,31769,31644,31680,33849,33735,33813
1.9740,31773,31647,31674,33880,33760,33827
1.9750,31762,31641,31657,33904,33783,33836
1.9760,31750,31637,31649,33892,33766,33815
1.9770,31731,31616,31633,33858,33728,33752
1.9780,31716,31598,31610,33808,33680,33693
1.9790,31698,31584,31594,33741,33613,33622
1.9800,31683,31571,31575,33662,33531,33530
1.9810,31671,31561,31566,33584,33457,33451
1.9820,31657,31541,31561,33512,33391,33400
1.9830,31652,31538,31560,33456,33333,33333
1.9840,31655,31540,31561,33418,33300,33313
1.9850,31661,31548,31577,33390,33280,33307
1.9860,31672,31559,31585,33402,33295,33334
1.9870,31683,31564,31596,33437,33333,33397
1.9880,31698,31580,31619,33494,33390,33457
1.9890,31725,31604,31642,33560,33453,33524
1.9900,31732,31614,31656,33649,33544,33633
1.9910,31748,31627,31663,33721,33613,33700
1.9920,31756,31637,31675,33788,33677,33758
1.9930,31765,31643,31681,33842,33730,33804
1.9940,31766,31645,31667,33876,33758,33829
1.9950,31768,31646,31669,33899,33774,33831
1.9960,31751,31633,31649,33902,33770,33812
1.9970,31755,31637,31648,33855,33722,33748
1.9980,31718,31602,31617,33813,33681,33699
1.9990,31706,31589,31599,33741,33610,33620
2.0000,31692,31572,31581,33653,33523,33523
2.0010,31670,31557,31572,33576,33447,33444
2.0020,31662,31546,31553,33508,33387,33392
2.0030,31646,31533,31553,33456,33333,33336
2.0040,31647,31533,31556,33410,33298,33318
2.0050,31672,31556,31587,33395,33283,33307
2.0060,31677,31559,31589,33403,33298,33341
2.0070,31678,31558,31595,33442,33339,33397
2.0080,31703,31584,31618,33495,33389,33453
2.0090,31727,31604,31645,33556,33452,33526
2.0100,31730,31613,31663,33638,33537,33621
2.0110,31750,31626,31666,33716,33611,33698
2.0120,31747,31625,31669,33786,33673,33745
2.0130,31757,31635,31677,33841,33732,33808
2.0140,31770,31643,31673,33880,33763,33828
2.0150,31757,31638,31655,33897,33778,33834
2.0160,31751,31628,31645,33896,33766,33810
2.0170,31732,31610,31627,33854,33723,33747
2.0180,31716,31597,31602,33801,33675,33688
2.0190,31694,31578,31586,33740,33609,33618
2.0200,31676,31563,31575,33646,33517,33516
2.0210,31667,31550,31561,33578,33449,33446
2.0220,31656,31543,31558,33510,33390,33390
2.0230,31654,31538,31553,33457,33334,33337
2.0240,31673,31549,31567,33409,33295,33309
2.0250,31650,31539,31576,33392,33281,33304
2.0260,31670,31553,31586,33401,33295,33338
2.0270,31684,31566,31602,33440,33335,33392
2.0280,31701,31582,31620,33491,33384,33451
2.0290,31722,31600,31640,33568,33461,33525
2.0300,31736,31612,31655,33637,33535,33627
2.0310,31745,31625,31666,33717,33610,33700
2.0320,31756,31637,31680,33785,33672,33746
2.0330,31762,31640,31671,33838,33728,33807
2.0340,31761,31643,31676,33873,33756,33830
2.0350,31757,31638,31665,33906,33780,33832
2.0360,31752,31632,31648,33892,33765,33804
2.0370,31742,31622,31634,33849,33722,33751
2.0380,31724,31608,31617,33804,33675,33694
2.0390,31694,31581,31591,33752,33619,33627
2.0400,31684,31570,31580,33661,33529,33523
2.0410,31671,31559,31561,33579,33452,33443
2.0420,31656,31545,31559,33512,33387,33387
2.0430,31663,31543,31562,33452,33327,33330
2.0440,31648,31535,31563,33410,33297,33312
2.0450,31657,31541,31575,33398,33284,33310
2.0460,31675,31554,31589,33399,33293,33341
2.0470,31691,31569,31599,33433,33332,33388
2.0480,31706,31586,31630,33502,33393,33454
2.0490,31726,31603,31648,33557,33457,33528
2.0500,31726,31607,31656,33628,33532,33625
2.0510,31746,31623,31669,33726,33614,33700
2.0520,31758,31634,31676,33791,33680,33749
2.0530,31774,31647,31679,33846,33735,33815
2.0540,31764,31644,31672,33890,33770,33838
2.0550,31757,31640,31656,33900,33780,33838
2.0560,31749,31633,31649,33905,33774,33807
2.0570,31744,31623,31635,33857,33730,33751
2.0580,31716,31601,31610,33773,33642,33660
2.0590,31696,31582,31589,33752,33613,33618
2.0600,31686,31571,31579,33665,33530,33527
2.0610,31668,31548,31562,33573,33449,33442
2.0620,31658,31545,31559,33508,33386,33387
2.0630,31658,31541,31558,33447,33325,33329
2.0640,31647,31534,31554,33408,33294,33315
2.0650,31679,31562,31588,33392,33281,33307
2.0660,31672,31556,31590,33416,33300,33337
2.0670,31688,31570,31605,33433,33335,33400
2.0680,31719,31597,31640,33497,33387,33449
2.0690,31724,31603,31650,33547,33447,33523
2.0700,31739,31617,31660,33638,33534,33625
2.0710,31756,31634,31671,33724,33614,33699
2.0720,31766,31646,31686,33789,33675,33753
2.0730,31771,31653,31690,33845,33733,33809
2.0740,31768,31648,31679,33886,33766,33838
2.0750,31765,31644,31667,33902,33779,33837
2.0760,31775,31649,31669,33897,33767,33813
2.0770,31743,31626,31640,33855,33724,33748
2.0780,31717,31598,31614,33812,33682,33697
2.0790,31686,31571,31581,33744,33616,33626
2.0800,31670,31563,31572,33670,33534,33522
2.0810,31661,31545,31562,33584,33459,33452
2.0820,31658,31544,31557,33519,33397,33403
2.0830,31647,31534,31547,33457,33336,33334
2.0840,31650,31537,31557,33417,33303,33321
2.0850,31648,31536,31568,33401,33286,33310
2.0860,31668,31548,31587,33403,33297,33343
2.0870,31686,31563,31594,33446,33343,33398
2.0880,31695,31575,31618,33493,33390,33457
2.0890,31712,31593,31637,33555,33451,33529
2.0900,31733,31611,31651,33636,33534,33619
2.0910,31747,31625,31673,33726,33616,33703
2.0920,31782,31655,31686,33793,33679,33754
2.0930,31762,31646,31674,33850,33736,33817
2.0940,31762,31645,31665,33890,33769,33839
2.0950,31753,31641,31669,33906,33783,33841
2.0960,31761,31638,31658,33897,33769,33811
2.0970,31757,31636,31644,33861,33731,33756
2.0980,31728,31611,31621,33799,33677,33693
2.0990,31710,31590,31601,33749,33614,33624
2.1000,31689,31574,31582,33664,33532,33532
2.1010,31679,31566,31575,33590,33463,33454
2.1020,31664,31549,31565,33516,33396,33398
2.1030,31663,31544,31559,33458,33335,33334
2.1040,31658,31544,31569,33415,33302,33318
2.1050,31663,31548,31576,33402,33289,33311
2.1060,31665,31550,31591,33407,33299,33340
2.1070,31698,31573,31603,33445,33341,33404
2.1080,31712,31594,31632,33500,33393,33459
2.1090,31725,31604,31645,33561,33457,33534
2.1100,31729,31611,31656,33646,33542,33630
2.1110,31745,31624,31668,33730,33621,33706
2.1120,31764,31641,31680,33792,33680,33756
2.1130,31766,31644,31676,33854,33740,33818
2.1140,31771,31647,31683,33893,33774,33833
2.1150,31768,31644,31666,33902,33785,33842
2.1160,31745,31627,31645,33900,33772,33813
2.1170,31742,31620,31635,33860,33728,33756
2.1180,31724,31607,31611,33815,33686,33696
2.1190,31698,31586,31594,33751,33620,33628
2.1200,31692,31577,31585,33669,33533,33532
2.1210,31670,31558,31571,33586,33458,33455
2.1220,31657,31542,31553,33518,33397,33396
2.1230,31655,31543,31557,33457,33336,33341
2.1240,31652,31537,31562,33422,33306,33317
2.1250,31661,31542,31571,33395,33286,33316
2.1260,31672,31555,31591,33401,33297,33341
2.1270,31689,31566,31602,33445,33344,33402
2.1280,31707,31589,31625,33503,33396,33457
2.1290,31718,31600,31650,33561,33460,33531
2.1300,31746,31618,31658,33647,33544,33627
2.1310,31750,31632,31678,33726,33618,33701
2.1320,31764,31641,31675,33788,33677,33762
2.1330,31766,31646,31686,33848,33734,33810
2.1340,31778,31652,31677,33885,33765,33830
2.1350,31766,31647,31669,33899,33779,33839
2.1360,31759,31639,31655,33903,33774,33818
2.1370,31742,31627,31640,33866,33735,33760
2.1380,31723,31604,31611,33809,33680,33700
2.1390,31704,31593,31597,33745,33613,33624
2.1400,31690,31575,31584,33667,33534,33530
2.1410,31677,31564,31571,33589,33459,33456
2.1420,31664,31547,31560,33519,33399,33399
2.1430,31656,31542,31562,33459,33336,33337
2.1440,31660,31543,31569,33414,33303,33325
2.1450,31664,31547,31571,33404,33291,33316
2.1460,31673,31557,31586,33408,33300,33336
2.1470,31681,31568,31600,33444,33345,33399
2.1480,31703,31584,31625,33503,33397,33457
2.1490,31719,31600,31642,33558,33457,33535
2.1500,31733,31611,31653,33642,33541,33632
2.1510,31755,31633,31670,33732,33621,33699
2.1520,31760,31644,31681,33777,33665,33752
2.1530,31777,31654,31685,33854,33740,33818
2.1540,31775,31655,31676,33890,33770,33835
2.1550,31751,31641,31667,33908,33785,33843
2.1560,31750,31633,31660,33902,33774,33818
2.1570,31739,31618,31631,33868,33734,33755
2.1580,31720,31601,31615,33813,33683,33697
2.1590,31701,31590,31603,33746,33618,33626
2.1600,31686,31570,31583,33658,33528,33524
2.1610,31674,31560,31570,33585,33461,33463
2.1620,31678,31558,31566,33522,33399,33397
2.1630,31649,31539,31558,33460,33336,33341
2.1640,31651,31538,31559,33423,33309,33323
2.1650,31661,31547,31580,33403,33290,33314
2.1660,31676,31557,31590,33401,33296,33339
2.1670,31689,31567,31604,33452,33348,33399
2.1680,31705,31585,31629,33504,33396,33457
2.1690,31723,31600,31641,33563,33459,33531
2.1700,31742,31616,31656,33645,33544,33627
2.1710,31747,31629,31675,33724,33616,33703
2.1720,31760,31638,31678,33791,33678,33759
2.1730,31762,31642,31679,33852,33740,33814
2.1740,31769,31645,31680,33891,33768,33828
2.1750,31766,31644,31668,33906,33785,33840
2.1760,31756,31636,31649,33896,33769,33819
2.1770,31737,31621,31641,33862,33730,33756
2.1780,31735,31614,31620,33814,33684,33700
2.1790,31705,31590,31597,33745,33614,33626
2.1800,31689,31572,31580,33672,33535,33530
2.1810,31671,31561,31564,33589,33463,33458
2.1820,31656,31545,31565,33520,33397,33395
2.1830,31654,31538,31551,33456,33336,33340
2.1840,31649,31534,31555,33421,33303,33319
2.1850,31658,31544,31580,33395,33285,33320
2.1860,31670,31551,31583,33410,33302,33345
2.1870,31680,31564,31609,33437,33337,33399
2.1880,31701,31583,31622,33504,33398,33459
2.1890,31723,31601,31642,33564,33461,33535
2.1900,31733,31615,31656,33646,33546,33630
2.1910,31751,31629,31669,33726,33618,33702
2.1920,31760,31637,31675,33788,33679,33758
2.1930,31763,31643,31680,33850,33738,33813
2.1940,31769,31645,31680,33891,33769,33835
2.1950,31761,31640,31660,33901,33780,33836
2.1960,31748,31628,31647,33902,33776,33817
2.1970,31750,31629,31643,33863,33731,33760
2.1980,31716,31603,31614,33819,33685,33697
2.1990,31701,31586,31598,33744,33615,33629
2.2000,31688,31572,31581,33664,33532,33529
2.2010,31670,31555,31562,33579,33454,33451
2.2020,31656,31544,31558,33522,33399,33400
2.2030,31651,31539,31555,33459,33338,33339
2.2040,31653,31537,31567,33422,33307,33324
2.2050,31670,31550,31583,33401,33289,33312
2.2060,31671,31555,31583,33410,33304,33346
2.2070,31686,31569,31596,33451,33349,33397
2.2080,31699,31585,31632,33495,33392,33457
2.2090,31721,31598,31642,33560,33456,33528
2.2100,31738,31618,31655,33644,33542,33633
2.2110,31750,31630,31675,33726,33620,33701
2.2120,31763,31637,31673,33782,33671,33750
2.2130,31765,31644,31677,33846,33737,33815
2.2140,31769,31646,31678,33888,33769,33836
2.2150,31765,31645,31672,33906,33786,33842
2.2160,31755,31637,31656,33900,33773,33816
2.2170,31738,31619,31631,33857,33727,33753
2.2180,31721,31605,31619,33810,33680,33700
2.2190,31701,31583,31589,33746,33616,33631
2.2200,31686,31573,31587,33667,33532,33523
2.2210,31675,31557,31569,33581,33457,33454
2.2220,31664,31550,31560,33507,33388,33400
2.2230,31655,31541,31555,33464,33336,33336
2.2240,31664,31548,31571,33421,33305,33321
2.2250,31660,31547,31573,33404,33290,33313
2.2260,31669,31553,31587,33401,33295,33341
2.2270,31680,31562,31601,33445,33340,33400
2.2280,31705,31586,31629,33494,33391,33455
2.2290,31726,31602,31646,33556,33453,33523
2.2300,31739,31616,31662,33640,33536,33616
2.2310,31754,31628,31671,33719,33612,33701
2.2320,31772,31649,31683,33783,33671,33754
2.2330,31765,31650,31688,33853,33738,33811
2.2340,31771,31646,31675,33889,33767,33832
2.2350,31760,31642,31663,33911,33788,33839
2.2360,31753,31635,31662,33894,33770,33809
2.2370,31737,31618,31635,33853,33726,33751
2.2380,31722,31605,31616,33800,33672,33692
2.2390,31705,31587,31589,33757,33623,33621
2.2400,31693,31581,31591,33654,33521,33516
2.2410,31670,31560,31569,33585,33458,33456
2.2420,31662,31546,31564,33501,33386,33392
2.2430,31658,31541,31557,33451,33327,33329
2.2440,31649,31537,31565,33413,33296,33314
2.2450,31666,31548,31572,33392,33281,33310
2.2460,31661,31548,31583,33402,33295,33332
2.2470,31675,31559,31598,33444,33338,33393
2.2480,31697,31578,31621,33495,33389,33454
2.2490,31718,31595,31639,33572,33466,33532
2.2500,31727,31607,31656,33638,33539,33627
2.2510,31746,31622,31660,33722,33613,33701
2.2520,31754,31630,31670,33783,33671,33746
2.2530,31768,31645,31675,33850,33736,33812
2.2540,31755,31639,31667,33880,33760,33829
2.2550,31771,31647,31672,33900,33779,33839
2.2560,31748,31630,31652,33900,33769,33812
2.2570,31737,31618,31630,33853,33723,33751
2.2580,31701,31589,31598,33806,33679,33698
2.2590,31704,31588,31593,33745,33613,33623
2.2600,31669,31561,31568,33665,33531,33525
2.2610,31658,31548,31557,33582,33458,33453
2.2620,31654,31539,31555,33513,33392,33396
2.2630,31651,31534,31550,33460,33337,33331
2.2640,31651,31536,31557,33421,33307,33326
2.2650,31658,31542,31569,33399,33288,33309
2.2660,31671,31547,31584,33403,33297,33343
2.2670,31691,31565,31598,33448,33340,33394
2.2680,31701,31577,31619,33504,33397,33466
2.2690,31712,31596,31640,33557,33458,33535
2.2700,31732,31611,31652,33647,33544,33626
2.2710,31743,31624,31663,33719,33613,33698
2.2720,31753,31635,31674,33787,33674,33753
2.2730,31766,31642,31679,33844,33731,33817
2.2740,31766,31641,31670,33887,33764,33833
2.2750,31768,31648,31671,33908,33785,33841
2.2760,31743,31626,31644,33909,33780,33815
2.2770,31733,31618,31628,33856,33730,33752
2.2780,31719,31601,31613,33809,33679,33697
2.2790,31697,31582,31590,33734,33608,33616
2.2800,31681,31568,31573,33662,33532,33527
2.2810,31676,31562,31564,33583,33456,33451
2.2820,31651,31544,31565,33512,33393,33398
2.2830,31655,31541,31557,33457,33334,33334
2.2840,31651,31536,31561,33430,33312,33323
2.2850,31655,31540,31567,33398,33287,33312
2.2860,31675,31554,31589,33402,33298,33342
2.2870,31680,31566,31604,33442,33342,33395
2.2880,31700,31579,31619,33499,33392,33459
2.2890,31716,31594,31641,33562,33459,33534
2.2900,31735,31611,31653,33642,33542,33626
2.2910,31749,31624,31665,33726,33618,33702
2.2920,31756,31635,31675,33793,33681,33760
2.2930,31769,31647,31679,33849,33739,33813
2.2940,31770,31646,31680,33887,33767,33832
2.2950,31760,31639,31657,33908,33784,33835
2.2960,31747,31629,31650,33895,33766,33814
2.2970,31737,31619,31639,33859,33729,33756
2.2980,31723,31601,31611,33808,33681,33701
2.2990,31703,31587,31597,33748,33618,33626
2.3000,31686,31571,31581,33656,33526,33524
2.3010,31670,31554,31565,33588,33459,33449
2.3020,31678,31557,31568,33516,33396,33401
2.3030,31657,31541,31555,33465,33339,33335
2.3040,31651,31539,31561,33418,33305,33321
2.3050,31662,31547,31577,33394,33285,33314
2.3060,31680,31558,31587,33398,33294,33335
2.3070,31684,31570,31600,33444,33343,33403
2.3080,31701,31584,31629,33500,33393,33454
2.3090,31719,31596,31633,33566,33463,33527
2.3100,31745,31623,31667,33643,33542,33629
2.3110,31748,31626,31663,33735,33624,33709
2.3120,31756,31637,31673,33791,33680,33754
2.3130,31764,31647,31677,33846,33732,33815
2.3140,31762,31643,31672,33890,33768,33839
2.3150,31755,31638,31663,33906,33785,33837
2.3160,31749,31632,31656,33897,33770,33816
2.3170,31738,31619,31635,33861,33730,33752
2.3180,31724,31608,31620,33804,33681,33700
2.3190,31699,31582,31590,33753,33625,33626
2.3200,31685,31573,31583,33660,33528,33524
2.3210,31670,31557,31561,33578,33452,33452
2.3220,31663,31549,31566,33511,33390,33392
2.3230,31656,31540,31558,33459,33335,33330
2.3240,31653,31536,31557,33418,33303,33318
2.3250,31656,31541,31572,33399,33287,33315
2.3260,31667,31548,31580,33405,33298,33337
2.3270,31680,31562,31600,33445,33346,33399
2.3280,31696,31577,31623,33494,33388,33457
2.3290,31725,31600,31639,33560,33455,33530
2.3300,31731,31612,31660,33644,33544,33629
2.3310,31750,31627,31674,33727,33619,33700
2.3320,31773,31645,31677,33786,33674,33756
2.3330,31760,31641,31676,33850,33736,33811
2.3340,31765,31643,31676,33883,33765,33835
2.3350,31757,31637,31661,33898,33778,33838
2.3360,31748,31628,31654,33902,33775,33809
2.3370,31751,31628,31636,33863,33732,33751
2.3380,31711,31598,31610,33820,33687,33699
2.3390,31699,31584,31595,33740,33614,33627
2.3400,31683,31568,31575,33670,33537,33535
2.3410,31667,31551,31561,33584,33458,33453
2.3420,31655,31541,31558,33516,33398,33396
2.3430,31652,31538,31557,33464,33337,33335
2.3440,31650,31537,31560,33407,33297,33312
2.3450,31675,31556,31581,33394,33284,33312
2.3460,31658,31550,31579,33415,33307,33350
2.3470,31677,31563,31605,33445,33342,33397
2.3480,31700,31582,31628,33495,33391,33461
2.3490,31724,31597,31643,33554,33454,33528
2.3500,31739,31614,31656,33644,33541,33633
2.3510,31754,31631,31670,33726,33618,33699
2.3520,31761,31639,31678,33793,33679,33756
2.3530,31772,31650,31684,33845,33736,33818
2.3540,31766,31643,31668,33829,33730,33806
2.3550,31757,31638,31665,33906,33778,33834
2.3560,31752,31631,31646,33904,33775,33813
2.3570,31731,31616,31639,33860,33731,33753
2.3580,31729,31604,31605,33814,33685,33702
2.3590,31705,31593,31597,33753,33623,33627
2.3600,31675,31565,31575,33670,33538,33534
2.3610,31672,31557,31564,33583,33458,33455
2.3620,31647,31540,31555,33520,33395,33400
2.3630,31644,31530,31546,33459,33339,33341
2.3640,31649,31534,31562,33421,33304,33323
2.3650,31658,31542,31574,33415,33296,33319
2.3660,31671,31555,31582,33404,33301,33343
2.3670,31681,31563,31597,33448,33344,33399
2.3680,31695,31578,31624,33499,33394,33454
2.3690,31718,31595,31644,33560,33458,33534
2.3700,31739,31618,31655,33641,33540,33625
2.3710,31755,31632,31674,33729,33620,33702
2.3720,31808,31679,31707,33794,33679,33754
2.3730,31760,31645,31681,33854,33744,33821
2.3740,31764,31646,31671,33890,33769,33836
2.3750,31758,31641,31663,33910,33787,33842
2.3760,31764,31644,31660,33895,33769,33809
2.3770,31754,31635,31646,33861,33733,33756
2.3780,31739,31619,31625,33809,33682,33698
2.3790,31698,31586,31600,33747,33619,33624
2.3800,31700,31580,31587,33664,33534,33530
2.3810,31665,31555,31564,33594,33465,33463
2.3820,31658,31544,31568,33523,33398,33396
2.3830,31661,31542,31559,33452,33333,33337
2.3840,31658,31544,31569,33412,33300,33320
2.3850,31661,31544,31569,33401,33287,33313
2.3860,31672,31559,31588,33410,33302,33339
2.3870,31686,31568,31600,33446,33343,33407
2.3880,31702,31586,31635,33502,33398,33454
2.3890,31722,31598,31642,33569,33467,33540
2.3900,31738,31619,31655,33649,33546,33631
2.3910,31756,31636,31677,33725,33620,33703
2.3920,31761,31641,31673,33796,33679,33753
2.3930,31766,31643,31678,33850,33740,33818
2.3940,31768,31650,31684,33886,33764,33834
2.3950,31764,31646,31671,33909,33784,33838
2.3960,31757,31633,31654,33899,33772,33819
2.3970,31740,31623,31634,33851,33722,33750
2.3980,31723,31607,31618,33816,33685,33697
2.3990,31717,31594,31599,33747,33616,33625
2.4000,31687,31576,31584,33670,33534,33531
2.4010,31670,31559,31561,33588,33459,33452
2.4020,31658,31544,31557,33519,33398,33399
2.4030,31654,31539,31555,33450,33330,33337
2.4040,31651,31542,31561,33418,33301,33318
2.4050,31656,31541,31575,33394,33283,33314
2.4060,31672,31556,31592,33414,33304,33339
2.4070,31697,31571,31609,33448,33348,33405
2.4080,31698,31582,31624,33508,33404,33461
2.4090,31720,31599,31643,33562,33461,33532
2.4100,31743,31618,31652,33648,33546,33635
2.4110,31749,31631,31677,33726,33618,33702
2.4120,31760,31637,31677,33798,33683,33755
2.4130,31769,31644,31683,33847,33738,33820
