time,CH0_hat1,CH0_hat2
2.5410,32778,32776
2.5420,32779,32775
2.5430,32778,32773
2.5440,32778,32774
2.5450,32777,32774
2.5460,32779,32773
2.5470,32781,32772
2.5480,32780,32776
2.5490,32778,32776
2.5500,32778,32774
2.5510,32778,32772
2.5520,32779,32773
2.5530,32779,32778
2.5540,32778,32773
2.5550,32778,32774
2.5560,32778,32774
2.5570,32777,32774
2.5580,32779,32774
2.5590,32778,32775
2.5600,32779,32776
2.5610,32779,32777
2.5620,32779,32776
2.5630,32781,32773
2.5640,32778,32773
2.5650,32779,32775
2.5660,32779,32775
2.5670,32779,32775
2.5680,32779,32776
2.5690,32778,32773
2.5700,32781,32772
2.5710,32778,32774
2.5720,32777,32774
2.5730,32778,32776
2.5740,32779,32775
2.5750,32779,32775
2.5760,32777,32774
2.5770,32780,32773
2.5780,32778,32775
2.5790,32779,32775
2.5800,32778,32775
2.5810,32779,32775
2.5820,32780,32776
2.5830,32779,32772
2.5840,32777,32771
2.5850,32778,32775
2.5860,32779,32772
2.5870,32777,32776
2.5880,32777,32774
2.5890,32777,32776
2.5900,32779,32773
2.5910,32779,32772
2.5920,32776,32773
2.5930,32777,32775
2.5940,32777,32772
2.5950,32777,32774
2.5960,32777,32778
2.5970,32778,32776
2.5980,32780,32775
2.5990,32778,32774
2.6000,32777,32773
2.6010,32779,32773
2.6020,32779,32773
2.6030,32779,32772
2.6040,32778,32772
2.6050,32779,32776
2.6060,32778,32775
2.6070,32779,32775
2.6080,32779,32775
2.6090,32779,32775
2.6100,32779,32772
2.6110,32779,32776
2.6120,32780,32774
2.6130,32779,32777
2.6140,32778,32775
2.6150,32779,32774
2.6160,32778,32773
2.6170,32779,32777
2.6180,32779,32772
2.6190,32779,32774
2.6200,32777,32777
2.6210,32779,32775
2.6220,32779,32775
2.6230,32778,32773
2.6240,32779,32775
2.6250,32775,32776
2.6260,32779,32777
2.6270,32780,32774
2.6280,32777,32773
2.6290,32780,32773
2.6300,32781,32771
2.6310,32779,32772
2.6320,32778,32777
2.6330,32779,32772
2.6340,32779,32773
2.6350,32777,32772
2.6360,32777,32773
2.6370,32779,32775
2.6380,32779,32774
2.6390,32779,32777
2.6400,32776,32776
2.6410,32777,32776
2.6420,32779,32778
2.6430,32778,32775
2.6440,32778,32778
2.6450,32780,32775
2.6460,32778,32775
2.6470,32780,32773
2.6480,32780,32775
2.6490,32779,32775
2.6500,32780,32774
2.6510,32776,32778
2.6520,32777,32776
2.6530,32779,32774
2.6540,32780,32776
2.6550,32779,32775
2.6560,32779,32771
2.6570,32777,32775
2.6580,32776,32776
2.6590,32777,32776
2.6600,32777,32774
2.6610,32776,32775
2.6620,32776,32774
2.6630,32777,32778
2.6640,32776,32775
2.6650,32778,32774
2.6660,32776,32776
2.6670,32778,32775
2.6680,32779,32775
2.6690,32777,32773
2.6700,32777,32773
2.6710,32777,32775
2.6720,32777,32775
2.6730,32779,32775
2.6740,32779,32776
2.6750,32778,32775
2.6760,32778,32774
2.6770,32778,32775
2.6780,32776,32772
2.6790,32777,32774
2.6800,32776,32774
2.6810,32778,32774
2.6820,32779,32774
2.6830,32778,32775
2.6840,32778,32773
2.6850,32779,32774
2.6860,32779,32776
2.6870,32780,32771
2.6880,32779,32777
2.6890,32777,32772
2.6900,32778,32775
2.6910,32779,32774
2.6920,32778,32777
2.6930,32781,32775
2.6940,32780,32775
2.6950,32777,32774
2.6960,32779,32775
2.6970,32778,32775
2.6980,32780,32775
2.6990,32777,32777
2.7000,32778,32777
2.7010,32778,32773
2.7020,32778,32776
2.7030,32779,32774
2.7040,32779,32776
2.7050,32779,32775
2.7060,32778,32772
2.7070,32778,32777
2.7080,32779,32774
2.7090,32780,32773
2.7100,32778,32777
2.7110,32778,32778
2.7120,32778,32775
2.7130,32778,32777
2.7140,32779,32776
2.7150,32778,32775
2.7160,32778,32776
2.7170,32779,32773
2.7180,32778,32774
2.7190,32777,32774
2.7200,32779,32776
2.7210,32779,32776
2.7220,32780,32777
2.7230,32779,32776
2.7240,32780,32776
2.7250,32779,32776
2.7260,32779,32776
2.7270,32778,32777
2.7280,32780,32775
2.7290,32779,32776
2.7300,32781,32777
2.7310,32781,32774
2.7320,32780,32773
2.7330,32777,32772
2.7340,32780,32773
2.7350,32780,32773
2.7360,32777,32773
2.7370,32778,32774
2.7380,32781,32774
2.7390,32780,32776
2.7400,32780,32776
2.7410,32779,32778
2.7420,32779,32777
2.7430,32781,32773
2.7440,32778,32772
2.7450,32779,32773
2.7460,32778,32773
2.7470,32779,32774
2.7480,32779,32776
2.7490,32780,32774
2.7500,32780,32773
2.7510,32779,32776
2.7520,32779,32775
2.7530,32779,32774
2.7540,32780,32775
2.7550,32777,32775
2.7560,32779,32773
2.7570,32779,32774
2.7580,32779,32777
2.7590,32778,32774
2.7600,32780,32777
2.7610,32778,32772
2.7620,32779,32773
2.7630,32778,32775
2.7640,32780,32777
2.7650,32781,32776
2.7660,32778,32776
2.7670,32779,32774
2.7680,32779,32776
2.7690,32779,32777
2.7700,32781,32774
2.7710,32779,32774
2.7720,32778,32774
2.7730,32779,32775
2.7740,32778,32774
2.7750,32777,32776
2.7760,32776,32775
2.7770,32778,32775
2.7780,32781,32771
2.7790,32780,32776
2.7800,32780,32778
2.7810,32778,32774
2.7820,32777,32773
2.7830,32778,32776
2.7840,32777,32774
2.7850,32777,32774
2.7860,32778,32775
2.7870,32779,32776
2.7880,32779,32774
2.7890,32778,32775
2.7900,32779,32775
2.7910,32779,32774
2.7920,32780,32775
2.7930,32778,32775
2.7940,32779,32776
2.7950,32780,32775
2.7960,32778,32775
2.7970,32779,32774
2.7980,32777,32774
2.7990,32778,32774
2.8000,32779,32774
2.8010,32780,32775
2.8020,32779,32776
2.8030,32779,32777
2.8040,32778,32775
2.8050,32778,32778
2.8060,32778,32775
2.8070,32779,32776
2.8080,32779,32776
2.8090,32777,32777
2.8100,32778,32776
2.8110,32779,32777
2.8120,32781,32773
2.8130,32779,32774
2.8140,32779,32773
2.8150,32777,32773
2.8160,32782,32772
2.8170,32778,32778
2.8180,32778,32775
2.8190,32779,32775
2.8200,32778,32775
2.8210,32781,32775
2.8220,32777,32777
2.8230,32780,32777
2.8240,32778,32775
2.8250,32779,32777
2.8260,32779,32773
2.8270,32779,32772
2.8280,32778,32772
2.8290,32779,32776
2.8300,32779,32776
2.8310,32777,32776
2.8320,32779,32775
2.8330,32780,32775
2.8340,32781,32775
2.8350,32781,32774
2.8360,32779,32775
2.8370,32779,32773
2.8380,32779,32775
2.8390,32779,32775
2.8400,32779,32774
2.8410,32780,32775
2.8420,32780,32774
2.8430,32777,32774
2.8440,32777,32776
2.8450,32778,32771
2.8460,32778,32776
2.8470,32779,32775
2.8480,32778,32773
2.8490,32777,32774
2.8500,32780,32777
2.8510,32781,32774
2.8520,32781,32778
2.8530,32781,32775
2.8540,32780,32777
2.8550,32778,32774
2.8560,32779,32776
2.8570,32778,32777
2.8580,32778,32776
2.8590,32780,32772
2.8600,32779,32774
2.8610,32779,32774
2.8620,32779,32778
2.8630,32778,32776
2.8640,32780,32775
2.8650,32778,32775
2.8660,32779,32771
2.8670,32778,32775
2.8680,32779,32774
2.8690,32778,32773
2.8700,32778,32775
2.8710,32781,32777
2.8720,32778,32776
2.8730,32780,32777
2.8740,32778,32777
2.8750,32779,32777
2.8760,32779,32777
2.8770,32777,32777
2.8780,32779,32776
2.8790,32777,32774
2.8800,32779,32775
2.8810,32779,32775
2.8820,32779,32774
2.8830,32779,32773
2.8840,32779,32773
2.8850,32779,32774
2.8860,32779,32774
2.8870,32778,32775
2.8880,32778,32774
2.8890,32779,32773
2.8900,32777,32773
2.8910,32778,32774
2.8920,32777,32774
2.8930,32778,32775
2.8940,32779,32774
2.8950,32778,32778
2.8960,32779,32775
2.8970,32781,32778
2.8980,32782,32775
2.8990,32780,32773
2.9000,32779,32779
2.9010,32778,32776
2.9020,32780,32777
2.9030,32778,32776
2.9040,32779,32775
2.9050,32777,32775
2.9060,32779,32777
2.9070,32780,32778
2.9080,32779,32772
2.9090,32779,32775
2.9100,32778,32773
2.9110,32779,32775
2.9120,32781,32775
2.9130,32781,32775
2.9140,32781,32776
2.9150,32779,32775
2.9160,32778,32773
2.9170,32777,32778
2.9180,32778,32774
2.9190,32779,32778
2.9200,32778,32775
2.9210,32777,32774
2.9220,32778,32774
2.9230,32778,32776
2.9240,32777,32777
2.9250,32779,32778
2.9260,32777,32775
2.9270,32777,32776
2.9280,32778,32775
2.9290,32780,32775
2.9300,32779,32774
2.9310,32778,32775
2.9320,32778,32774
2.9330,32779,32776
2.9340,32778,32775
2.9350,32779,32775
2.9360,32779,32775
2.9370,32777,32774
2.9380,32779,32773
2.9390,32780,32775
2.9400,32779,32776
2.9410,32780,32777
2.9420,32777,32777
2.9430,32778,32776
2.9440,32778,32775
2.9450,32779,32775
2.9460,32777,32777
2.9470,32777,32777
2.9480,32779,32774
2.9490,32780,32775
2.9500,32779,32778
2.9510,32779,32776
2.9520,32778,32777
2.9530,32777,32777
2.9540,32778,32774
2.9550,32778,32773
2.9560,32778,32774
2.9570,32780,32774
2.9580,32781,32775
2.9590,32779,32776
2.9600,32779,32774
2.9610,32779,32775
2.9620,32777,32774
2.9630,32780,32776
2.9640,32781,32775
2.9650,32781,32775
2.9660,32779,32775
2.9670,32779,32773
2.9680,32778,32776
2.9690,32779,32777
2.9700,32779,32774
2.9710,32778,32773
2.9720,32777,32774
2.9730,32779,32773
2.9740,32779,32773
2.9750,32778,32774
2.9760,32778,32773
2.9770,32777,32775
2.9780,32778,32774
2.9790,32779,32775
2.9800,32777,32775
2.9810,32779,32776
2.9820,32778,32774
2.9830,32779,32772
2.9840,32779,32776
2.9850,32780,32775
2.9860,32779,32776
2.9870,32780,32775
2.9880,32778,32774
2.9890,32776,32775
2.9900,32778,32777
2.9910,32778,32772
2.9920,32778,32775
2.9930,32779,32777
2.9940,32777,32777
2.9950,32779,32775
2.9960,32778,32773
2.9970,32778,32775
2.9980,32780,32776
2.9990,32778,32776
3.0000,32780,32775
3.0010,32779,32775
3.0020,32779,32772
3.0030,32779,32775
3.0040,32778,32776
3.0050,32778,32778
3.0060,32778,32776
3.0070,32779,32777
3.0080,32780,32776
3.0090,32780,32774
3.0100,32780,32776
3.0110,32779,32771
3.0120,32779,32774
3.0130,32779,32772
3.0140,32779,32774
3.0150,32778,32774
3.0160,32778,32776
3.0170,32778,32776
3.0180,32779,32774
3.0190,32780,32773
3.0200,32779,32773
3.0210,32780,32772
3.0220,32779,32775
3.0230,32779,32774
3.0240,32778,32774
3.0250,32779,32773
3.0260,32777,32776
3.0270,32777,32777
3.0280,32777,32776
3.0290,32777,32773
3.0300,32779,32772
3.0310,32778,32772
3.0320,32778,32774
3.0330,32779,32775
3.0340,32780,32775
3.0350,32775,32776
3.0360,32779,32777
3.0370,32779,32774
3.0380,32779,32774
3.0390,32778,32775
3.0400,32779,32774
3.0410,32779,32774
3.0420,32779,32775
3.0430,32779,32775
3.0440,32778,32772
3.0450,32778,32774
3.0460,32778,32775
3.0470,32777,32773
3.0480,32778,32776
3.0490,32780,32776
3.0500,32779,32775
3.0510,32778,32775
3.0520,32778,32774
3.0530,32779,32778
3.0540,32778,32775
3.0550,32778,32775
3.0560,32779,32772
3.0570,32779,32774
3.0580,32779,32773
3.0590,32777,32775
3.0600,32780,32775
3.0610,32779,32775
3.0620,32780,32776
3.0630,32779,32777
3.0640,32779,32774
3.0650,32779,32779
3.0660,32779,32772
3.0670,32779,32774
3.0680,32780,32775
3.0690,32777,32775
3.0700,32781,32773
3.0710,32779,32774
3.0720,32777,32775
3.0730,32779,32774
3.0740,32779,32773
3.0750,32779,32774
3.0760,32779,32777
3.0770,32779,32773
3.0780,32780,32775
3.0790,32781,32777
3.0800,32779,32773
3.0810,32781,32772
3.0820,32780,32774
3.0830,32782,32772
3.0840,32779,32773
3.0850,32779,32775
3.0860,32777,32775
3.0870,32779,32774
3.0880,32779,32777
3.0890,32780,32776
3.0900,32781,32774
3.0910,32780,32774
3.0920,32780,32773
3.0930,32779,32774
3.0940,32778,32774
3.0950,32780,32774
3.0960,32779,32773
3.0970,32781,32773
3.0980,32781,32775
3.0990,32779,32774
3.1000,32778,32774
3.1010,32780,32773
3.1020,32779,32775
3.1030,32778,32773
3.1040,32780,32776
3.1050,32778,32778
3.1060,32779,32776
3.1070,32780,32774
3.1080,32778,32774
3.1090,32778,32776
3.1100,32777,32773
3.1110,32779,32774
3.1120,32778,32774
3.1130,32777,32776
3.1140,32780,32775
3.1150,32779,32776
3.1160,32779,32774
3.1170,32780,32774
3.1180,32780,32774
3.1190,32781,32774
3.1200,32781,32778
3.1210,32778,32776
3.1220,32780,32774
3.1230,32780,32778
3.1240,32781,32777
3.1250,32782,32773
3.1260,32780,32775
3.1270,32782,32775
3.1280,32781,32777
3.1290,32778,32776
3.1300,32779,32775
3.1310,32782,32773
3.1320,32782,32775
3.1330,32781,32775
3.1340,32781,32772
3.1350,32778,32774
3.1360,32779,32775
3.1370,32778,32776
3.1380,32779,32775
3.1390,32781,32775
3.1400,32781,32776
3.1410,32780,32777
3.1420,32778,32775
3.1430,32779,32777
3.1440,32778,32774
3.1450,32781,32775
3.1460,32778,32776
3.1470,32781,32774
3.1480,32781,32773
3.1490,32780,32776
3.1500,32782,32776
3.1510,32783,32776
3.1520,32781,32771
3.1530,32781,32774
3.1540,32782,32775
3.1550,32784,32775
3.1560,32783,32774
3.1570,32782,32774
3.1580,32782,32772
3.1590,32781,32772
3.1600,32781,32775
3.1610,32780,32774
3.1620,32781,32773
3.1630,32782,32773
3.1640,32782,32778
3.1650,32782,32775
3.1660,32782,32775
3.1670,32784,32773
3.1680,32781,32774
3.1690,32781,32773
3.1700,32781,32777
3.1710,32780,32773
3.1720,32780,32773
3.1730,32781,32772
3.1740,32779,32773
3.1750,32783,32774
3.1760,32783,32773
3.1770,32781,32777
3.1780,32783,32776
3.1790,32782,32775
3.1800,32785,32773
3.1810,32807,32798
3.1820,32992,32930
3.1830,33485,33254
3.1840,34282,34158
3.1850,35278,35742
3.1860,36272,37968
3.1870,37295,40468
3.1880,38243,42066
3.1890,39528,43204
3.1900,42776,46049
3.1910,48060,51356
3.1920,54965,55989
3.1930,61462,57454
3.1940,63974,52850
3.1950,61710,43227
3.1960,56009,36356
3.1970,50289,33428
3.1980,46302,32590
3.1990,44692,32355
3.2000,43955,32424
3.2010,43035,32764
3.2020,41421,33195
3.2030,40036,33562
3.2040,39430,33932
3.2050,39544,34514
3.2060,39734,35655
3.2070,39637,37147
3.2080,39239,38455
3.2090,38834,39212
3.2100,38512,39302
3.2110,38161,38690
3.2120,37799,38000
3.2130,37571,37913
3.2140,37608,38178
3.2150,37870,38376
3.2160,38064,38368
3.2170,38041,38376
3.2180,37806,38422
3.2190,37562,38370
3.2200,37412,38355
3.2210,37379,38356
3.2220,37422,38364
3.2230,37531,38321
3.2240,37624,38256
3.2250,37617,38242
3.2260,37496,38289
3.2270,37360,38269
3.2280,37336,38175
3.2290,37377,38123
3.2300,37414,38188
3.2310,37444,38304
3.2320,37472,38359
3.2330,37495,38318
3.2340,37492,38234
3.2350,37479,38186
3.2360,37461,38204
3.2370,37446,38231
3.2380,37440,38238
3.2390,37442,38187
3.2400,37436,38116
3.2410,37457,38066
3.2420,37499,38087
3.2430,37532,38120
3.2440,37533,38110
3.2450,37514,38082
3.2460,37524,38105
3.2470,37565,38170
3.2480,37603,38211
3.2490,37642,38214
3.2500,37690,38224
3.2510,37745,38242
3.2520,37781,38247
3.2530,37794,38243
3.2540,37811,38246
3.2550,37849,38248
3.2560,37900,38238
3.2570,37931,38225
3.2580,37949,38212
3.2590,37967,38188
3.2600,38002,38163
3.2610,38045,38147
3.2620,38091,38117
3.2630,38141,38052
3.2640,38173,37970
3.2650,38194,37874
3.2660,38205,37778
3.2670,38216,37675
3.2680,38229,37563
3.2690,38245,37436
3.2700,38266,37306
3.2710,38293,37176
3.2720,38320,37056
3.2730,38343,36957
3.2740,38364,36873
3.2750,38397,36801
3.2760,38432,36733
3.2770,38462,36674
3.2780,38492,36606
3.2790,38536,36527
3.2800,38572,36477
3.2810,38573,36438
3.2820,38561,36396
3.2830,38567,36361
3.2840,38581,36325
3.2850,38596,36269
3.2860,38592,36202
3.2870,38581,36118
3.2880,38568,36048
3.2890,38562,36000
3.2900,38559,35952
3.2910,38544,35890
3.2920,38518,35824
3.2930,38491,35762
3.2940,38484,35705
3.2950,38479,35658
3.2960,38473,35622
3.2970,38466,35570
3.2980,38457,35517
3.2990,38454,35471
3.3000,38464,35437
3.3010,38485,35403
3.3020,38507,35374
3.3030,38525,35344
3.3040,38542,35315
3.3050,38552,35298
3.3060,38552,35292
3.3070,38555,35286
3.3080,38561,35279
3.3090,38565,35268
3.3100,38572,35255
3.3110,38578,35231
3.3120,38576,35211
3.3130,38570,35195
3.3140,38558,35180
3.3150,38545,35156
3.3160,38528,35132
3.3170,38515,35109
3.3180,38499,35090
3.3190,38485,35075
3.3200,38470,35061
3.3210,38448,35045
3.3220,38423,35034
3.3230,38386,35027
3.3240,38350,35023
3.3250,38318,35015
3.3260,38288,35012
3.3270,38262,35000
3.3280,38232,34993
3.3290,38195,34982
3.3300,38155,34975
3.3310,38113,34972
3.3320,38065,34961
3.3330,38024,34945
3.3340,37980,34929
3.3350,37931,34914
3.3360,37885,34902
3.3370,37834,34887
3.3380,37784,34871
3.3390,37737,34859
3.3400,37686,34843
3.3410,37638,34831
3.3420,37588,34817
3.3430,37539,34805
3.3440,37487,34793
3.3450,37434,34782
3.3460,37381,34768
3.3470,37330,34756
3.3480,37277,34738
3.3490,37227,34726
3.3500,37175,34710
3.3510,37122,34699
3.3520,37071,34687
3.3530,37019,34674
3.3540,36972,34659
3.3550,36923,34651
3.3560,36875,34634
3.3570,36830,34622
3.3580,36783,34612
3.3590,36736,34601
3.3600,36688,34586
3.3610,36646,34573
3.3620,36603,34558
3.3630,36557,34546
3.3640,36516,34533
3.3650,36472,34523
3.3660,36432,34505
3.3670,36392,34489
3.3680,36349,34473
3.3690,36307,34456
3.3700,36267,34438
3.3710,36227,34424
3.3720,36190,34402
3.3730,36153,34385
3.3740,36117,34365
3.3750,36076,34341
3.3760,36039,34319
3.3770,36003,34300
3.3780,35967,34278
3.3790,35932,34255
3.3800,35898,34237
3.3810,35865,34215
3.3820,35832,34197
3.3830,35799,34175
3.3840,35767,34151
3.3850,35737,34133
3.3860,35704,34113
3.3870,35672,34089
3.3880,35645,34064
3.3890,35616,34045
3.3900,35588,34023
3.3910,35558,34001
3.3920,35531,33979
3.3930,35505,33955
3.3940,35478,33934
3.3950,35451,33909
3.3960,35428,33885
3.3970,35402,33856
3.3980,35377,33830
3.3990,35354,33808
3.4000,35333,33783
3.4010,35311,33760
3.4020,35290,33733
3.4030,35268,33709
3.4040,35248,33689
3.4050,35228,33663
3.4060,35211,33642
3.4070,35192,33619
3.4080,35175,33598
3.4090,35161,33578
3.4100,35145,33559
3.4110,35128,33533
3.4120,35113,33510
3.4130,35100,33493
3.4140,35088,33474
3.4150,35076,33452
3.4160,35062,33433
3.4170,35052,33414
3.4180,35043,33396
3.4190,35035,33376
3.4200,35026,33362
3.4210,35019,33345
3.4220,35011,33324
3.4230,35008,33313
3.4240,34999,33297
3.4250,34995,33281
3.4260,34989,33265
3.4270,34982,33253
3.4280,34979,33239
3.4290,34978,33222
3.4300,34976,33211
3.4310,34972,33193
3.4320,34970,33183
3.4330,34969,33171
3.4340,34972,33157
3.4350,34973,33142
3.4360,34971,33130
3.4370,34976,33119
3.4380,34980,33106
3.4390,34989,33092
3.4400,34993,33085
3.4410,35000,33072
3.4420,35007,33063
3.4430,35014,33054
3.4440,35022,33041
3.4450,35033,33029
3.4460,35044,33022
3.4470,35054,33016
3.4480,35065,33010
3.4490,35080,33003
3.4500,35094,32997
3.4510,35107,32987
3.4520,35123,32980
3.4530,35139,32981
3.4540,35154,32971
3.4550,35170,32967
3.4560,35187,32963
3.4570,35203,32960
3.4580,35220,32955
3.4590,35240,32951
3.4600,35260,32943
3.4610,35277,32941
3.4620,35296,32938
3.4630,35313,32928
3.4640,35336,32923
3.4650,35355,32920
3.4660,35377,32920
3.4670,35399,32916
3.4680,35421,32912
3.4690,35439,32913
3.4700,35459,32915
3.4710,35478,32916
3.4720,35502,32917
3.4730,35527,32917
3.4740,35543,32922
3.4750,35564,32925
3.4760,35582,32930
3.4770,35598,32936
3.4780,35615,32939
3.4790,35633,32946
3.4800,35652,32951
3.4810,35667,32956
3.4820,35682,32963
3.4830,35694,32969
3.4840,35707,32974
3.4850,35714,32981
3.4860,35726,32986
3.4870,35737,32987
3.4880,35745,32996
3.4890,35752,33000
3.4900,35757,33002
3.4910,35762,33006
3.4920,35764,33012
3.4930,35768,33012
3.4940,35769,33015
3.4950,35772,33018
3.4960,35771,33019
3.4970,35773,33021
3.4980,35772,33024
3.4990,35773,33023
3.5000,35771,33024
3.5010,35768,33022
3.5020,35767,33026
3.5030,35765,33024
3.5040,35762,33032
3.5050,35756,33034
3.5060,35749,33036
3.5070,35744,33039
3.5080,35735,33044
3.5090,35726,33046
3.5100,35721,33055
3.5110,35713,33060
3.5120,35705,33067
3.5130,35701,33072
3.5140,35690,33084
3.5150,35679,33093
3.5160,35677,33097
3.5170,35668,33109
3.5180,35662,33114
3.5190,35659,33126
3.5200,35651,33134
3.5210,35646,33142
3.5220,35641,33148
3.5230,35641,33156
3.5240,35637,33170
3.5250,35633,33180
3.5260,35630,33189
3.5270,35626,33195
3.5280,35627,33204
3.5290,35626,33214
3.5300,35624,33223
3.5310,35623,33232
3.5320,35623,33240
3.5330,35622,33247
3.5340,35623,33253
3.5350,35623,33264
3.5360,35623,33273
3.5370,35626,33281
3.5380,35628,33287
3.5390,35630,33299
3.5400,35632,33303
3.5410,35635,33314
3.5420,35635,33323
3.5430,35637,33329
3.5440,35639,33336
3.5450,35645,33346
3.5460,35646,33348
3.5470,35650,33357
3.5480,35652,33362
3.5490,35658,33370
3.5500,35661,33375
3.5510,35663,33383
3.5520,35665,33390
3.5530,35670,33394
3.5540,35673,33398
3.5550,35678,33404
3.5560,35681,33410
3.5570,35689,33414
3.5580,35685,33421
3.5590,35693,33425
3.5600,35697,33426
3.5610,35701,33432
3.5620,35704,33437
3.5630,35710,33443
3.5640,35708,33447
3.5650,35711,33451
3.5660,35713,33457
3.5670,35719,33461
3.5680,35718,33466
3.5690,35723,33469
3.5700,35725,33472
3.5710,35724,33472
3.5720,35722,33474
3.5730,35725,33472
3.5740,35725,33476
3.5750,35724,33475
3.5760,35728,33471
3.5770,35730,33474
3.5780,35730,33472
3.5790,35730,33472
3.5800,35729,33469
3.5810,35731,33470
3.5820,35731,33468
3.5830,35738,33467
3.5840,35737,33463
3.5850,35740,33460
3.5860,35744,33460
3.5870,35755,33454
3.5880,35763,33454
3.5890,35771,33453
3.5900,35779,33445
3.5910,35786,33444
3.5920,35797,33444
3.5930,35811,33443
3.5940,35819,33443
3.5950,35832,33441
3.5960,35842,33441
3.5970,35854,33438
3.5980,35863,33436
3.5990,35874,33435
3.6000,35881,33432
3.6010,35891,33426
3.6020,35901,33428
3.6030,35909,33420
3.6040,35918,33419
3.6050,35919,33416
3.6060,35930,33413
3.6070,35932,33412
3.6080,35936,33404
3.6090,35942,33401
3.6100,35941,33399
3.6110,35945,33395
3.6120,35947,33391
3.6130,35947,33383
3.6140,35947,33382
3.6150,35947,33378
3.6160,35946,33375
3.6170,35941,33371
3.6180,35940,33366
3.6190,35934,33364
3.6200,35930,33360
3.6210,35924,33353
3.6220,35920,33349
3.6230,35917,33338
3.6240,35913,33338
3.6250,35909,33331
3.6260,35902,33324
3.6270,35894,33317
3.6280,35893,33307
3.6290,35892,33299
3.6300,35895,33288
3.6310,35898,33279
3.6320,35904,33268
3.6330,35909,33253
3.6340,35913,33240
3.6350,35918,33228
3.6360,35929,33214
3.6370,35935,33200
3.6380,35940,33185
3.6390,35949,33173
3.6400,35950,33164
3.6410,35958,33148
3.6420,35959,33134
3.6430,35973,33119
3.6440,35979,33111
3.6450,35985,33099
3.6460,35989,33086
3.6470,35994,33077
3.6480,35999,33070
3.6490,36001,33059
3.6500,36009,33051
3.6510,36014,33044
3.6520,36018,33036
3.6530,36019,33032
3.6540,36025,33028
3.6550,36027,33028
3.6560,36030,33022
3.6570,36032,33017
3.6580,36036,33015
3.6590,36038,33009
3.6600,36038,33008
3.6610,36038,33004
3.6620,36042,32998
3.6630,36043,32998
3.6640,36047,32997
3.6650,36048,32993
3.6660,36046,32992
3.6670,36048,32991
3.6680,36048,32989
3.6690,36046,32989
3.6700,36048,32985
3.6710,36049,32981
3.6720,36045,32981
3.6730,36046,32979
3.6740,36048,32978
3.6750,36050,32973
3.6760,36050,32972
3.6770,36051,32964
3.6780,36053,32962
3.6790,36051,32958
3.6800,36053,32952
3.6810,36057,32950
3.6820,36060,32944
3.6830,36061,32944
3.6840,36066,32938
3.6850,36068,32935
3.6860,36073,32929
3.6870,36078,32928
3.6880,36079,32930
3.6890,36083,32928
3.6900,36089,32924
3.6910,36092,32926
3.6920,36096,32923
3.6930,36098,32923
3.6940,36103,32923
3.6950,36106,32923
3.6960,36109,32921
3.6970,36115,32921
3.6980,36118,32916
3.6990,36120,32918
3.7000,36124,32920
3.7010,36128,32916
3.7020,36129,32914
3.7030,36134,32911
3.7040,36135,32911
3.7050,36137,32912
3.7060,36136,32907
3.7070,36141,32902
3.7080,36140,32899
3.7090,36142,32901
3.7100,36141,32899
3.7110,36143,32892
3.7120,36143,32892
3.7130,36146,32890
3.7140,36145,32884
3.7150,36143,32884
3.7160,36141,32883
3.7170,36141,32880
3.7180,36138,32876
3.7190,36140,32877
3.7200,36141,32872
3.7210,36138,32870
3.7220,36137,32867
3.7230,36133,32869
3.7240,36131,32865
3.7250,36131,32859
3.7260,36129,32857
3.7270,36128,32853
3.7280,36128,32847
3.7290,36124,32841
3.7300,36126,32839
3.7310,36123,32839
3.7320,36120,32836
3.7330,36121,32828
3.7340,36120,32824
3.7350,36121,32818
3.7360,36119,32813
3.7370,36118,32808
3.7380,36119,32802
3.7390,36116,32797
3.7400,36117,32792
3.7410,36117,32786
3.7420,36119,32778
3.7430,36120,32773
3.7440,36118,32768
3.7450,36121,32760
3.7460,36116,32755
3.7470,36113,32754
3.7480,36115,32750
3.7490,36109,32744
3.7500,36110,32745
3.7510,36110,32740
3.7520,36107,32739
3.7530,36104,32739
3.7540,36103,32736
3.7550,36104,32735
3.7560,36102,32740
3.7570,36102,32738
3.7580,36099,32738
3.7590,36100,32739
3.7600,36097,32744
3.7610,36100,32743
3.7620,36099,32742
3.7630,36101,32747
3.7640,36100,32749
3.7650,36100,32750
3.7660,36099,32750
3.7670,36102,32750
3.7680,36103,32749
3.7690,36102,32752
3.7700,36102,32752
3.7710,36101,32752
3.7720,36101,32752
3.7730,36104,32752
3.7740,36101,32758
3.7750,36099,32758
3.7760,36097,32754
3.7770,36098,32760
3.7780,36095,32760
3.7790,36092,32762
3.7800,36089,32765
3.7810,36089,32765
3.7820,36084,32765
3.7830,36085,32767
3.7840,36082,32769
3.7850,36078,32770
3.7860,36074,32770
3.7870,36072,32771
3.7880,36068,32775
3.7890,36065,32774
3.7900,36065,32777
3.7910,36061,32780
3.7920,36057,32781
3.7930,36055,32785
3.7940,36052,32783
3.7950,36050,32784
3.7960,36052,32785
3.7970,36048,32786
3.7980,36046,32786
3.7990,36042,32787
3.8000,36042,32787
3.8010,36041,32786
3.8020,36039,32789
3.8030,36035,32790
3.8040,36031,32789
3.8050,36030,32792
3.8060,36029,32790
3.8070,36023,32792
3.8080,36022,32792
3.8090,36017,32789
3.8100,36016,32792
3.8110,36013,32787
